org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
tumblr,colossus,https://github.com/tumblr/colossus/pull/46,46,DanSimon,2014-12-12T17:58:34Z,2014-12-15T18:40:18Z,22,1,258,176,0,,,72.7,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/49,49,zgagnon,2014-12-12T22:30:24Z,2014-12-13T03:51:30Z,2,1,112,2,0,,,5.35,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/52,52,DanSimon,2014-12-16T21:37:18Z,2014-12-17T15:11:25Z,1,1,1,2,0,,,17.57,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/53,53,DanSimon,2014-12-16T22:54:15Z,2014-12-17T15:18:23Z,4,1,50,5,0,,,16.4,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/55,55,DanSimon,2014-12-18T18:13:45Z,2014-12-18T20:06:39Z,5,1,57,11,0,,,1.88,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/56,56,mayflaver,2014-12-19T04:22:39Z,2014-12-26T21:00:04Z,2,1,10,1,0,,,184.62,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/59,59,DanSimon,2014-12-23T21:45:11Z,2015-01-05T16:03:58Z,2,1,16,0,0,,,306.31,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/61,61,nsauro,2015-01-05T19:44:38Z,2015-01-06T19:11:27Z,2,1,21,5,0,,,23.45,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/62,62,DanSimon,2015-01-05T22:26:33Z,2015-01-06T15:47:01Z,33,25,1398,341,0,,,17.34,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/63,63,DanSimon,2015-01-06T22:45:46Z,2015-01-07T16:45:58Z,8,1,108,42,0,,,18,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/65,65,nsauro,2015-01-08T22:15:26Z,2015-01-12T16:17:32Z,41,4,538,171,0,,,90.04,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/67,67,nsauro,2015-01-09T16:25:14Z,2015-01-09T17:50:55Z,7,1,26,23,0,,,1.43,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/70,70,DanSimon,2015-01-09T17:59:49Z,2015-01-09T19:52:18Z,17,1,85,156,0,,,1.87,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/72,72,DanSimon,2015-01-09T20:24:11Z,2015-01-12T19:42:50Z,12,1,207,85,0,,,71.31,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/75,75,fehmicansaglam,2015-01-12T13:18:00Z,2015-01-13T15:42:07Z,1,1,5,4,0,,,26.4,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/76,76,DanSimon,2015-01-12T15:21:50Z,2015-01-12T16:13:24Z,28,7,152,206,0,,,0.86,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/78,78,nsauro,2015-01-12T21:50:02Z,2015-01-14T15:03:35Z,12,1,392,57,0,,,41.23,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/85,85,nsauro,2015-01-16T20:33:04Z,2015-01-29T19:51:37Z,17,4,315,82,0,,,311.31,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/96,96,nsauro,2015-01-28T14:35:16Z,2015-01-29T19:17:33Z,3,1,30,10,0,,,28.7,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/97,97,benblack86,2015-01-28T16:21:00Z,2015-01-29T21:31:18Z,1,1,4,0,0,,,29.17,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/99,99,codingjester,2015-01-29T16:58:22Z,2015-07-25T15:55:29Z,9,4,666,63,0,,,4246.95,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/100,100,zgagnon,2015-01-29T19:05:26Z,2015-01-29T23:07:54Z,1,1,1,1,0,,,4.04,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/101,101,DanSimon,2015-01-29T21:20:15Z,2015-01-29T23:06:17Z,2,2,12,14,0,,,1.77,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/108,108,DanSimon,2015-02-02T16:20:00Z,2015-02-02T16:38:49Z,4,1,68,9,0,,,0.31,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/110,110,DanSimon,2015-02-02T20:35:17Z,2015-02-02T22:31:31Z,3,1,51,3,0,,,1.94,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/112,112,DanSimon,2015-02-03T18:36:23Z,2015-02-03T19:26:08Z,2,1,17,1,0,,,0.83,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/113,113,DanSimon,2015-02-04T20:36:37Z,2015-02-05T16:24:46Z,22,3,421,282,0,,,19.8,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/117,117,DanSimon,2015-02-09T20:21:56Z,2015-02-09T21:11:08Z,5,2,34,3,0,,,0.82,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/118,118,DanSimon,2015-02-09T23:44:57Z,2015-02-10T17:19:42Z,4,2,62,16,0,,,17.58,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/122,122,DanSimon,2015-02-12T20:52:07Z,2015-02-17T00:25:29Z,7,5,530,282,0,,,99.56,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/125,125,DanSimon,2015-02-17T00:39:59Z,2015-02-18T15:44:45Z,12,5,329,330,0,,,39.08,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/127,127,DanSimon,2015-02-17T23:07:12Z,2015-02-18T16:06:04Z,9,2,32,633,0,,,16.98,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/128,128,DanSimon,2015-02-17T23:27:10Z,2015-02-18T16:06:15Z,6,1,16,118,0,,,16.65,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/134,134,zgagnon,2015-02-26T22:07:08Z,2015-03-02T15:32:48Z,4,3,59,14,0,,,89.43,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/135,135,zgagnon,2015-02-26T22:08:13Z,2015-02-27T16:19:52Z,1,1,27,0,0,,,18.19,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/136,136,DanSimon,2015-02-26T23:04:49Z,2015-03-02T19:50:34Z,26,2,824,401,0,,,92.76,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/137,137,DanSimon,2015-02-28T05:43:54Z,2015-03-02T18:09:56Z,2,1,31,10,0,,,60.43,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/138,138,DanSimon,2015-03-02T20:57:22Z,2015-03-02T22:34:43Z,3,1,28,2,0,,,1.62,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/139,139,DanSimon,2015-03-02T21:32:08Z,2015-03-02T22:34:35Z,1,1,8,2,0,,,1.04,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/140,140,DanSimon,2015-03-02T23:09:37Z,2015-03-02T23:14:37Z,2,2,6,3,0,,,0.08,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/141,141,DanSimon,2015-03-04T16:54:00Z,2015-03-04T17:58:33Z,2,1,17,1,0,,,1.08,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/142,142,DanSimon,2015-03-04T21:47:47Z,2015-03-04T22:15:41Z,3,1,47,3,0,,,0.47,0,0
