org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/385,385,aarongranick-okta,2020-06-01T23:33:49Z,2020-06-03T17:08:28Z,1,3,34,2,3,2020-06-02T00:05:14Z,"vijetmahabaleshwar-okta,shuowu",41.58,0.52,31.42
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/386,386,aarongranick-okta,2020-06-01T23:34:09Z,2020-06-02T19:17:57Z,3,2,17,1,1,2020-06-02T14:42:10Z,"shuowu",19.73,15.13,908.02
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/388,388,aarongranick-okta,2020-06-04T00:44:15Z,2020-06-08T21:16:05Z,122,9,1931,1376,14,2020-06-04T19:33:00Z,"shuowu,aarongranick-okta",116.53,18.81,1128.75
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/390,390,jamesbui-okta,2020-06-05T17:00:44Z,2020-07-23T20:14:45Z,1,1,5,15,1,2020-06-05T20:27:07Z,"haishengwu-okta",1155.23,3.44,206.38
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/395,395,aarongranick-okta,2020-06-09T21:23:24Z,2020-06-11T17:09:31Z,11,4,448,68,12,2020-06-10T14:40:52Z,"shuowu,aarongranick-okta,swiftone",43.77,17.29,1037.47
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/397,397,aarongranick-okta,2020-06-11T17:41:32Z,2020-06-12T00:58:35Z,2,3,9,1,5,2020-06-11T18:48:55Z,"swiftone,aarongranick-okta",7.28,1.12,67.38
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/399,399,aarongranick-okta,2020-06-12T00:06:11Z,2020-06-12T00:47:17Z,4,2,70,3,3,2020-06-12T00:35:09Z,"swiftone",0.69,0.48,28.97
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/400,400,aarongranick-okta,2020-06-12T18:04:59Z,2020-06-16T22:39:24Z,5,2,36,5,1,2020-06-12T21:30:39Z,"shuowu",100.57,3.43,205.67
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/402,402,shuowu,2020-06-16T16:08:01Z,2020-06-16T22:45:14Z,5,6,87,45,6,2020-06-16T19:22:13Z,"aarongranick-okta,shuowu",6.62,3.24,194.2
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/407,407,vijetmahabaleshwar-okta,2020-07-01T17:35:50Z,2020-07-01T18:34:52Z,1,1,3,2,1,2020-07-01T17:46:07Z,"swiftone",0.98,0.17,10.28
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/408,408,aarongranick-okta,2020-07-06T18:23:57Z,2020-07-07T01:19:51Z,9,1,109,11,8,2020-07-06T18:43:10Z,"shuowu,aarongranick-okta",6.93,0.32,19.22
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/410,410,shuowu,2020-07-08T20:58:22Z,2020-07-09T21:15:15Z,9,6,260,12,3,2020-07-09T21:10:02Z,"aarongranick-okta,pparlev,shuowu",24.28,24.19,1451.67
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/411,411,aarongranick-okta,2020-07-09T21:27:10Z,2020-07-10T20:53:26Z,1,2,0,53,1,2020-07-10T14:12:03Z,"shuowu",23.44,16.75,1004.88
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/412,412,aarongranick-okta,2020-07-10T00:25:33Z,2020-08-14T00:17:05Z,163,6,6678,4706,4,2020-08-13T21:38:08Z,"shuowu-okta,aarongranick-okta",839.86,837.21,50232.58
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/413,413,aarongranick-okta,2020-07-10T00:27:49Z,2020-07-29T02:48:59Z,112,4,2999,1522,25,2020-07-24T17:13:08Z,"shuowu,aarongranick-okta,swiftone",458.35,352.76,21165.32
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/414,414,aarongranick-okta,2020-07-10T00:33:32Z,2020-07-10T16:56:27Z,5,1,2,334,1,2020-07-10T14:13:08Z,"shuowu",16.38,13.66,819.6
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/415,415,shuowu,2020-07-10T14:08:45Z,2020-07-10T16:41:59Z,1,1,1,1,3,2020-07-10T14:20:55Z,"justinabrokwah-okta,laura-rodriguez,pparlev",2.55,0.2,12.17
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/425,425,aarongranick-okta,2020-07-20T17:24:44Z,2020-07-20T18:09:44Z,2,1,3,2,5,2020-07-20T17:29:49Z,"swiftone,aarongranick-okta,shuowu",0.75,0.08,5.08
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/431,431,shuowu-okta,2020-07-23T02:37:40Z,2020-07-23T17:49:02Z,2,2,4,26,1,2020-07-23T17:29:08Z,"aarongranick-okta",15.19,14.86,891.47
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/433,433,shuowu-okta,2020-07-23T18:01:30Z,2020-07-23T18:18:30Z,2,2,7,1,3,2020-07-23T18:03:18Z,"swiftone,aarongranick-okta",0.28,0.03,1.8
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/436,436,shuowu,2020-07-29T21:22:59Z,2020-07-29T22:06:05Z,5,2,30,21,1,2020-07-29T21:29:04Z,"aarongranick-okta",0.72,0.1,6.08
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/440,440,shuowu,2020-07-31T15:17:21Z,2020-08-07T21:41:52Z,4,1,37,7,10,2020-07-31T16:20:48Z,"swiftone,shuowu-okta,aarongranick-okta,shuowu",174.41,1.06,63.45
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/441,441,aarongranick-okta,2020-07-31T22:21:46Z,2020-07-31T23:53:28Z,8,2,160,9,1,2020-07-31T22:36:29Z,"swiftone",1.53,0.25,14.72
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/442,442,aarongranick-okta,2020-08-01T02:36:56Z,2020-08-01T03:00:29Z,1,1,2,1,1,2020-08-01T02:44:23Z,"shuowu",0.39,0.12,7.45
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/443,443,aarongranick-okta,2020-08-01T03:05:34Z,2020-08-03T20:15:44Z,3,2,5,11,1,2020-08-01T03:28:17Z,"shuowu",65.17,0.38,22.72
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/444,444,aarongranick-okta,2020-08-01T03:10:37Z,2020-08-12T01:04:59Z,11,1,381,458,20,2020-08-05T18:08:46Z,"swiftone,aarongranick-okta,shuowu,shuowu-okta",261.91,110.97,6658.15
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/445,445,shuowu,2020-08-05T21:58:27Z,2020-08-07T20:23:13Z,5,3,9,4,1,2020-08-06T19:15:15Z,"swiftone",46.41,21.28,1276.8
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/446,446,aarongranick-okta,2020-08-11T22:18:59Z,2020-08-12T17:13:30Z,8,2,217,2,1,2020-08-12T14:46:19Z,"shuowu",18.91,16.46,987.33
