org,repo,url,number,author,created_at,merged_at,base_branch,head_branch,changed_files,commits,additions,deletions,reviews,time_of_1st_review,reviewers,hrs_open,hrs_to_1st_review,mins_to_1st_review
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/395",395,"arvindkrishnakumar-okta","2020-06-04T07:06:34Z","2020-06-10T15:05:01Z","dev_openapi_v2.0.0_major_rel","okta-289662-add-sms-template-integration-tests",2,9,99,1,10,"2020-06-04T13:26:14Z","bryanapellanes-okta,bdemers,arvindkrishnakumar-okta,bretterer",151.97,6.33,379.67
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/396",396,"arvindkrishnakumar-okta","2020-06-04T23:17:09Z","2020-06-05T16:14:44Z","master","increase_client_connection_timeout",1,3,2,0,1,"2020-06-05T13:46:45Z","bdemers",16.96,14.49,869.6
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/397",397,"arvindkrishnakumar-okta","2020-06-05T08:02:22Z","2020-06-24T15:14:10Z","dev_openapi_v2.0.0_major_rel","okta-289661-add-feature-api-integration-tests",2,10,115,0,8,"2020-06-05T13:43:53Z","bdemers,arvindkrishnakumar-okta",463.2,5.69,341.52
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/398",398,"arvindkrishnakumar-okta","2020-06-05T18:14:49Z","2020-06-05T20:05:57Z","dev_openapi_v2.0.0_major_rel","revert_csv_model_rename",2,2,23,23,1,"2020-06-05T19:48:14Z","bdemers",1.85,1.56,93.42
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/399",399,"arvindkrishnakumar-okta","2020-06-08T07:30:05Z","2020-06-17T18:25:34Z","dev_openapi_v2.0.0_major_rel","okta-289659-add-event-hooks-integration-tests",4,15,341,1,24,"2020-06-08T14:20:19Z","bdemers,bretterer,arvindkrishnakumar-okta",226.92,6.84,410.23
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/400",400,"arvindkrishnakumar-okta","2020-06-08T20:06:15Z","2020-06-18T18:57:10Z","dev_openapi_v2.0.0_major_rel","okta-289660-add-inline-hooks-integration-tests",4,8,364,14,4,"2020-06-18T16:56:13Z","arvindkrishnakumar-okta,bdemers",238.85,236.83,14209.97
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/401",401,"arvindkrishnakumar-okta","2020-06-08T21:05:43Z","2020-06-09T15:40:06Z","dev_openapi_v2.0.0_major_rel","open_api_auth_server_spec_update",1,3,0,4,1,"2020-06-08T21:08:45Z","bdemers",18.57,0.05,3.03
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/402",402,"arvindkrishnakumar-okta","2020-06-09T00:05:32Z","2020-06-17T19:25:22Z","dev_openapi_v2.0.0_major_rel","okta-289659-add-authorization-server-integration-tests",1,7,504,0,32,"2020-06-09T16:11:57Z","bdemers,arvindkrishnakumar-okta",211.33,16.11,966.42
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/404",404,"arvindkrishnakumar-okta","2020-06-09T22:49:48Z","2020-06-11T16:29:39Z","dev_openapi_v2.0.0_major_rel","okta-289665-add-linked-objects-integration-tests",2,4,213,0,4,"2020-06-10T15:26:10Z","bdemers,arvindkrishnakumar-okta",41.66,16.61,996.37
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/405",405,"arvindkrishnakumar-okta","2020-06-10T01:22:10Z","2020-06-15T19:18:08Z","dev_openapi_v2.0.0_major_rel","okta-289668-add-user-types-integration-tests",2,3,134,0,9,"2020-06-10T15:21:03Z","bdemers,arvindkrishnakumar-okta",137.93,13.98,838.88
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/406",406,"arvindkrishnakumar-okta","2020-06-10T06:34:45Z","2020-06-10T14:52:25Z","dev_openapi_v2.0.0_major_rel","open_api_spec_fix_binding_enum_value_protocol",1,1,2,2,1,"2020-06-10T14:43:20Z","bdemers",8.29,8.14,488.58
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/407",407,"arvindkrishnakumar-okta","2020-06-10T16:55:02Z","2020-06-10T17:47:37Z","master","create_pr_template",1,6,25,0,1,"2020-06-10T17:39:35Z","bdemers",0.88,0.74,44.55
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/409",409,"arvindkrishnakumar-okta","2020-06-11T17:01:22Z","2020-06-29T20:22:57Z","dev_openapi_v2.0.0_major_rel","okta-289663-add-idp-integration-tests",10,19,1185,0,26,"2020-06-15T19:08:49Z","bdemers,arvindkrishnakumar-okta",435.36,98.12,5887.45
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/410",410,"arvindkrishnakumar-okta","2020-06-11T17:16:43Z","2020-06-15T19:16:47Z","dev_openapi_v2.0.0_major_rel","update_license_header_linkedobjects_integration_test",1,1,1,1,1,"2020-06-15T19:06:28Z","bdemers",98,97.83,5869.75
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/411",411,"arvindkrishnakumar-okta","2020-06-11T18:09:27Z","2020-06-15T19:19:34Z","dev_openapi_v2.0.0_major_rel","align_with_open_api_spec_updates",5,4,41,26,2,"2020-06-15T19:05:45Z","bdemers",97.17,96.94,5816.3
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/412",412,"arvindkrishnakumar-okta","2020-06-12T16:49:54Z","2020-06-15T19:24:09Z","dev_openapi_v2.0.0_major_rel","open_api_update_sync",1,1,2,0,1,"2020-06-15T19:04:14Z","bdemers",74.57,74.24,4454.33
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/413",413,"arvindkrishnakumar-okta","2020-06-12T19:36:14Z","2020-06-15T19:23:04Z","dev_openapi_v2.0.0_major_rel","sync_with_open_api_pr_240",1,1,81,81,1,"2020-06-15T19:03:48Z","bdemers",71.78,71.46,4287.57
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/414",414,"arvindkrishnakumar-okta","2020-06-13T00:01:05Z","2020-06-15T19:27:01Z","dev_openapi_v2.0.0_major_rel","sync_with_open_api_pr_242",10,3,187,15,3,"2020-06-15T19:02:12Z","bdemers,arvindkrishnakumar-okta",67.43,67.02,4021.12
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/416",416,"arvindkrishnakumar-okta","2020-06-15T21:18:18Z","2020-06-16T15:10:02Z","dev_openapi_v2.0.0_major_rel","open_api_update_sync",1,1,47,2,10,"2020-06-15T21:38:48Z","bdemers,arvindkrishnakumar-okta,bretterer",17.86,0.34,20.5
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/418",418,"arvindkrishnakumar-okta","2020-06-17T19:09:02Z","2020-06-19T16:31:03Z","dev_openapi_v2.0.0_major_rel","open_api_update_sync",1,1,16,0,1,"2020-06-19T16:23:33Z","bdemers",45.37,45.24,2714.52
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/420",420,"arvindkrishnakumar-okta","2020-06-24T17:43:01Z","2020-06-29T18:00:31Z","dev_openapi_v2.0.0_major_rel","open_api_spec_update_sync",4,7,80,8,8,"2020-06-24T20:02:12Z","bdemers,arvindkrishnakumar-okta",120.29,2.32,139.18
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/421",421,"arvindkrishnakumar-okta","2020-06-30T19:01:01Z","2020-06-30T21:13:21Z","master","fix_policy_builder_it_failure",1,1,3,3,1,"2020-06-30T21:12:45Z","bdemers",2.21,2.2,131.73
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/422",422,"arvindkrishnakumar-okta","2020-07-01T17:37:56Z","2020-07-07T20:02:42Z","master","dev_openapi_v2.0.0_major_rel",110,53,12375,9240,24,"2020-07-01T18:45:57Z","bdemers,arvindkrishnakumar-okta,laura-rodriguez,justinabrokwah-okta,bryanapellanes-okta,shuowu",146.41,1.13,68.02
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/423",423,"arvindkrishnakumar-okta","2020-07-02T07:43:03Z","2020-07-07T19:38:52Z","dev_openapi_v2.0.0_major_rel","okta-308935-create-migration-guide-for-sdk-v2.0.0",1,17,143,0,102,"2020-07-02T14:00:47Z","bdemers,arvindkrishnakumar-okta,vijetmahabaleshwar-okta,bretterer,laura-rodriguez",131.93,6.3,377.73
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/425",425,"vijetmahabaleshwar-okta","2020-07-03T07:09:01Z","2020-07-03T21:09:29Z","master","vm-update-readme",1,1,14,16,6,"2020-07-03T07:09:40Z","vijetmahabaleshwar-okta,arvindkrishnakumar-okta",14.01,0.01,0.65
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/426",426,"bdemers","2020-07-06T23:48:21Z","2020-07-07T00:42:08Z","dev_openapi_v2.0.0_major_rel","remove-dep",5,2,1,104,1,"2020-07-07T00:41:57Z","arvindkrishnakumar-okta",0.9,0.89,53.6
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/427",427,"arvindkrishnakumar-okta","2020-07-07T05:02:54Z","2020-07-07T16:37:24Z","dev_openapi_v2.0.0_major_rel","okta-305898-minor-improvements-sdk-v2",3,1,9,6,1,"2020-07-07T16:28:35Z","bdemers",11.58,11.43,685.68
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/429",429,"arvindkrishnakumar-okta","2020-07-07T20:56:52Z","2020-07-07T21:15:21Z","master","release_2_0_0",10,4,19,19,1,"2020-07-07T21:12:26Z","bdemers",0.31,0.26,15.57
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/430",430,"arvindkrishnakumar-okta","2020-07-07T21:49:17Z","2020-07-07T22:31:04Z","master","update_ver_2_0_0_release_info_in_readme",1,3,2,1,2,"2020-07-07T21:59:04Z","bdemers",0.7,0.16,9.78
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/432",432,"arvindkrishnakumar-okta","2020-07-08T22:08:05Z","2020-07-10T23:18:22Z","master","include_set_type_in_user_builder",3,7,69,5,3,"2020-07-10T15:37:15Z","bdemers,arvindkrishnakumar-okta",49.17,41.49,2489.17
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/433",433,"arvindkrishnakumar-okta","2020-07-09T17:53:25Z","2020-07-15T16:59:30Z","master","update_org_cleaner",16,11,258,144,12,"2020-07-10T15:35:08Z","bdemers,arvindkrishnakumar-okta",143.1,21.7,1301.72
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/434",434,"arvindkrishnakumar-okta","2020-07-09T19:02:10Z","2020-07-15T21:15:55Z","master","updates_to_readme_in_release_v2.0.0",2,5,16,16,6,"2020-07-10T15:33:30Z","bdemers,arvindkrishnakumar-okta",146.23,20.52,1231.33
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/439",439,"bdemers","2020-07-23T17:18:42Z","2020-07-23T18:49:53Z","master","support-thread-headers",2,1,51,4,1,"2020-07-23T17:43:18Z","arvindkrishnakumar-okta",1.52,0.41,24.6
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/440",440,"arvindkrishnakumar-okta","2020-07-29T19:28:43Z","2020-07-29T20:20:43Z","master","update_version_2_0_0_migration_guide",1,3,6,0,1,"2020-07-29T20:18:44Z","bdemers",0.87,0.83,50.02
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/441",441,"arvindkrishnakumar-okta","2020-08-03T21:02:52Z","2020-08-04T16:51:58Z","master","Add_IT_delays_to_prevent_PDV_flakiness",7,9,58,7,5,"2020-08-03T21:06:10Z","arvindkrishnakumar-okta,bdemers",19.82,0.06,3.3
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/442",442,"bdemers","2020-08-03T21:42:29Z","2020-10-12T16:40:40Z","master","idea-xdg-config-dir",2,3,15,18,2,"2020-10-05T14:58:00Z","sergiishamrai-okta",1674.97,1505.26,90315.52
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/443",443,"arvindkrishnakumar-okta","2020-08-05T05:26:58Z","2020-08-05T15:22:50Z","master","okta-320114-add-sleep-to-flaky-group-user-operations-test",2,1,23,6,1,"2020-08-05T13:19:21Z","bdemers",9.93,7.87,472.38
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/446",446,"vijetmahabaleshwar-okta","2020-08-21T04:44:33Z","2020-10-13T05:03:46Z","master","vm-OKTA-320288",2,3,3,2,5,"2020-08-21T13:59:01Z","bdemers,arvindkrishnakumar-okta",1272.32,9.24,554.47
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/449",449,"bdemers","2020-08-24T16:01:33Z","2020-09-14T22:38:48Z","master","bump-bc-166",1,1,1,1,1,"2020-09-14T22:38:13Z","arvindkrishnakumar-okta",510.62,510.61,30636.67
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/450",450,"arvindkrishnakumar-okta","2020-08-24T19:12:55Z","2020-08-25T16:53:04Z","master","okta-264486-app-grp-assignment-make-param-optional",4,5,46,5,6,"2020-08-24T21:47:06Z","bdemers,arvindkrishnakumar-okta",21.67,2.57,154.18
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/451",451,"askouras","2020-08-25T16:06:20Z","2020-09-01T22:00:09Z","master","patch-1",1,1,1,1,1,"2020-08-25T16:22:20Z","arvindkrishnakumar-okta",173.9,0.27,16
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/453",453,"vijetmahabaleshwar-okta","2020-08-31T16:56:46Z","2020-08-31T18:35:23Z","master","vm-OKTA-226914-twilio-number",1,1,1,1,3,"2020-08-31T17:01:09Z","arvindkrishnakumar-okta,bdemers",1.64,0.07,4.38
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/454",454,"dogeared","2020-09-01T18:14:49Z","2020-09-01T21:55:29Z","master","create-user-password-hook",3,1,75,1,2,"2020-09-01T18:17:59Z","bdemers,arvindkrishnakumar-okta",3.68,0.05,3.17
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/457",457,"vijetmahabaleshwar-okta","2020-09-03T20:03:52Z","2020-09-03T21:07:14Z","master","vm-add-wait-list-auth-server-test",1,1,3,0,1,"2020-09-03T20:06:56Z","arvindkrishnakumar-okta",1.06,0.05,3.07
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/458",458,"snyk-bot","2020-09-08T22:01:12Z","2020-09-17T21:31:15Z","master","snyk-fix-468f4b3ed8566859dd5b53335d528b86",1,2,1,1,1,"2020-09-14T22:40:17Z","arvindkrishnakumar-okta",215.5,144.65,8679.08
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/459",459,"vijetmahabaleshwar-okta","2020-09-10T01:07:22Z","2020-09-10T17:14:15Z","master","vm-disable-policy-tests-bacon",1,1,3,3,1,"2020-09-10T17:13:24Z","arvindkrishnakumar-okta",16.11,16.1,966.03
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/463",463,"bdemers","2020-09-23T19:04:06Z","2020-10-02T22:17:41Z","master","graalvm-support",6,1,124,0,1,"2020-10-02T20:20:16Z","arvindkrishnakumar-okta",219.23,217.27,13036.17
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/464",464,"bdemers","2020-09-25T03:19:37Z","2020-10-02T22:18:55Z","master","lazy-client-builder",1,1,16,14,1,"2020-10-02T20:17:48Z","arvindkrishnakumar-okta",186.99,184.97,11098.18
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/467",467,"bdemers","2020-10-05T15:16:30Z","2020-10-05T22:00:51Z","master","spring-boot-in-readme",1,1,27,0,1,"2020-10-05T22:00:26Z","arvindkrishnakumar-okta",6.74,6.73,403.93
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/468",468,"vijetmahabaleshwar-okta","2020-10-07T02:32:13Z","2020-10-07T04:44:28Z","master","vm-disable-unit-tests-option",1,1,1,0,2,"2020-10-07T02:33:43Z","vijetmahabaleshwar-okta,arvindkrishnakumar-okta",2.2,0.03,1.5
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/469",469,"vijetmahabaleshwar-okta","2020-10-12T18:28:54Z","2020-10-12T19:07:52Z","master","vm-OKTA-336774-quarantine-microsoftIdpTest",1,1,2,1,1,"2020-10-12T18:48:41Z","arvindkrishnakumar-okta",0.65,0.33,19.78
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/470",470,"bdemers","2020-10-12T19:57:04Z","2020-10-12T20:09:05Z","master","revert-442-idea-xdg-config-dir",2,1,18,15,1,"2020-10-12T20:02:31Z","arvindkrishnakumar-okta",0.2,0.09,5.45
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/471",471,"vijetmahabaleshwar-okta","2020-10-13T19:34:31Z","2020-10-14T18:03:03Z","master","vm-revert-parallel-classes",3,2,5,4,2,"2020-10-14T16:16:26Z","arvindkrishnakumar-okta",22.48,20.7,1241.92
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/472",472,"sergiishamrai-okta","2020-10-19T13:51:20Z","2020-10-19T15:55:34Z","master","issue-307-connection-retry-rate-limiting",1,1,47,2,5,"2020-10-19T14:34:27Z","bdemers",2.07,0.72,43.12
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/473",473,"vijetmahabaleshwar-okta","2020-10-21T21:41:00Z","2020-10-21T22:56:20Z","master","vm-disable-user-role-test",1,1,2,1,1,"2020-10-21T22:53:29Z","arvindkrishnakumar-okta",1.26,1.21,72.48
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/474",474,"snyk-bot","2020-10-23T22:03:15Z","2020-11-16T21:20:09Z","master","snyk-fix-16520e93e6042d94c8cc41ee6af97dc8",1,3,2,2,1,"2020-11-16T21:19:50Z","arvindkrishnakumar-okta",575.28,575.28,34516.58
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/479",479,"sergiishamrai-okta","2020-11-10T16:57:54Z","2020-11-16T10:12:29Z","okta-341545-fix-list-policyrules-404-issue","okta-341545-it",3,6,431,128,15,"2020-11-11T19:21:16Z","arvindkrishnakumar-okta,sergiishamrai-okta",137.24,26.39,1583.37
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/481",481,"sergiishamrai-okta","2020-11-16T17:32:06Z","2020-11-16T18:26:28Z","master","okta-341545-fix-list-policyrules-404-issue",3,5,686,75,1,"2020-11-16T18:02:43Z","arvindkrishnakumar-okta",0.91,0.51,30.62
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/484",484,"sergiishamrai-okta","2020-11-17T09:36:55Z","2020-12-02T21:22:34Z","master","okta-345725-open-api-v2.2.1",19,22,666,297,45,"2020-11-24T22:08:50Z","arvindkrishnakumar-okta,sergiishamrai-okta",371.76,180.53,10831.92
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/485",485,"arvindkrishnakumar-okta","2020-11-17T20:16:56Z","2020-11-19T16:11:08Z","master","okta-342438-update-readme-with-client-lifecycle-and-thread-safety",1,4,4,0,3,"2020-11-18T15:11:05Z","bdemers,sergiishamrai-okta",43.9,18.9,1134.15
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/490",490,"arvindkrishnakumar-okta","2020-11-23T19:59:47Z","2020-11-23T20:21:03Z","master","update_readme_latest_stable_major_version",1,1,1,1,1,"2020-11-23T20:02:08Z","bdemers",0.35,0.04,2.35
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/491",491,"arvindkrishnakumar-okta","2020-11-23T21:45:48Z","2020-11-24T00:41:40Z","master","readme_update_java_maven_requirements",1,3,5,1,5,"2020-11-23T22:00:34Z","bdemers,arvindkrishnakumar-okta",2.93,0.25,14.77
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/493",493,"sergiishamrai-okta","2020-11-25T15:19:07Z","2020-11-25T17:35:57Z","okta-345725-open-api-v2.2.1","okta-345725-open-api-v2.2.1-fix1",2,3,25,0,0,"","",2.28,0,0
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/495",495,"sergiishamrai-okta","2020-11-30T11:42:09Z","2020-12-04T16:27:41Z","master","okta-348852-break-on-binary-incompatibility",1,31,2,2,10,"2020-11-30T15:21:42Z","bdemers,sergiishamrai-okta,arvindkrishnakumar-okta",100.76,3.66,219.55
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/497",497,"sergiishamrai-okta","2020-12-01T21:45:43Z","2020-12-02T18:50:25Z","master","allow-passing-pem-as-string",9,28,358,47,14,"2020-12-01T21:49:24Z","arvindkrishnakumar-okta,sergiishamrai-okta",21.08,0.06,3.68
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/499",499,"arvindkrishnakumar-okta","2020-12-03T17:38:26Z","2020-12-03T18:21:48Z","master","update_okta_parent_to_v18",1,1,1,1,3,"2020-12-03T17:40:04Z","vijetmahabaleshwar-okta,sergiishamrai-okta",0.72,0.03,1.63
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/500",500,"arvindkrishnakumar-okta","2020-12-03T20:20:23Z","2020-12-03T20:53:17Z","master","add_vuln_to_suppression_list",1,1,6,0,1,"2020-12-03T20:31:14Z","vijetmahabaleshwar-okta",0.55,0.18,10.85
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/501",501,"arvindkrishnakumar-okta","2020-12-03T22:30:14Z","2020-12-03T23:32:42Z","master","release-pr-3.0.0",10,5,20,20,1,"2020-12-03T22:44:11Z","vijetmahabaleshwar-okta",1.04,0.23,13.95
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/502",502,"arvindkrishnakumar-okta","2020-12-04T17:27:53Z","2020-12-04T18:16:54Z","master","prep_for_3.0.2-SNAHOT_dev_version",10,2,18,18,1,"2020-12-04T17:31:58Z","sergiishamrai-okta",0.82,0.07,4.08
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/503",503,"arvindkrishnakumar-okta","2020-12-04T18:56:25Z","2020-12-04T21:24:55Z","master","update",1,3,5,4,1,"2020-12-04T19:08:05Z","vijetmahabaleshwar-okta",2.48,0.19,11.67
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/505",505,"snyk-bot","2020-12-19T00:56:27Z","2020-12-21T17:13:37Z","master","snyk-fix-3505effa8889f62c4deef4223e8b00ad",1,1,1,1,2,"2020-12-21T16:45:54Z","arvindkrishnakumar-okta,sergiishamrai-okta",64.29,63.82,3829.45
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/511",511,"sergiishamrai-okta","2021-01-11T13:22:17Z","2021-03-22T17:57:35Z","master","okta-355088-multiple-jwk-keys",6,11,53,3,7,"2021-01-11T16:15:09Z","bdemers,arvindkrishnakumar-okta,VitaliiTytarenko-okta",1684.59,2.88,172.87
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/512",512,"arvindkrishnakumar-okta","2021-01-12T17:26:47Z","2021-01-12T18:17:35Z","master","fix_flakiness_with_authorizationserver_it",1,1,6,0,1,"2021-01-12T17:35:15Z","vijetmahabaleshwar-okta",0.85,0.14,8.47
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/514",514,"arvindkrishnakumar-okta","2021-01-14T20:43:58Z","2021-01-16T23:33:07Z","master","upgrade_bouncy_castle_and_jackson_lib_versions",1,1,2,2,1,"2021-01-15T02:29:15Z","bdemers",50.82,5.75,345.28
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/515",515,"VitaliiTytarenko-okta","2021-01-14T22:01:10Z","2021-02-19T00:50:25Z","master","okta-356323",2,3,9,7,21,"2021-01-14T22:46:52Z","bdemers,arvindkrishnakumar-okta,VitaliiTytarenko-okta",842.82,0.76,45.7
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/519",519,"sergiishamrai-okta","2021-01-20T16:39:03Z","2021-02-04T08:40:16Z","master","okta-335499",3,14,66,1,9,"2021-01-22T18:02:25Z","arvindkrishnakumar-okta,bdemers,sergiishamrai-okta",352.02,49.39,2963.37
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/525",525,"arvindkrishnakumar-okta","2021-02-01T21:08:30Z","2021-02-02T18:01:40Z","master","add_private_key_jwt_to_spec",1,1,1,0,2,"2021-02-02T16:32:04Z","sergiishamrai-okta,VitaliiTytarenko-okta",20.89,19.39,1163.57
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/528",528,"arvindkrishnakumar-okta","2021-02-04T06:32:37Z","2021-02-04T16:52:45Z","master","okta-367686-add-create-user-with-group-sample-readme",2,3,22,0,1,"2021-02-04T15:46:18Z","sergiishamrai-okta",10.34,9.23,553.68
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/529",529,"arvindkrishnakumar-okta","2021-02-04T17:03:29Z","2021-02-08T17:22:31Z","master","fix_typo_in_pom",2,2,7,7,2,"2021-02-04T17:08:51Z","sergiishamrai-okta",96.32,0.09,5.37
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/530",530,"arvindkrishnakumar-okta","2021-02-08T18:08:25Z","2021-02-08T19:00:22Z","master","upgrade_to_java_parent_v19",1,1,1,1,1,"2021-02-08T18:09:12Z","sergiishamrai-okta",0.87,0.01,0.78
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/532",532,"arvindkrishnakumar-okta","2021-02-08T22:13:00Z","2021-02-09T18:46:57Z","master","fix_cves",2,1,9,76,1,"2021-02-09T18:46:39Z","bdemers",20.57,20.56,1233.65
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/533",533,"arvindkrishnakumar-okta","2021-02-10T07:10:37Z","2021-02-10T17:30:30Z","master","add_missing_fido_factor_provider",1,1,1,0,1,"2021-02-10T17:30:18Z","bdemers",10.33,10.33,619.68
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/534",534,"arvindkrishnakumar-okta","2021-02-10T21:29:34Z","2021-02-10T22:28:37Z","v2.0.0","release_2_0_1",11,6,39,100,1,"2021-02-10T21:49:57Z","bdemers",0.98,0.34,20.38
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/535",535,"arvindkrishnakumar-okta","2021-02-10T22:33:30Z","2021-02-10T23:45:34Z","v3.0.1","release_3.0.2",11,6,38,105,1,"2021-02-10T23:31:05Z","bdemers",1.2,0.96,57.58
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/538",538,"arvindkrishnakumar-okta","2021-02-11T08:07:04Z","2021-02-11T08:45:05Z","master","set_v3.0.3_snapshot_dev",10,1,18,18,1,"2021-02-11T08:08:59Z","sergiishamrai-okta",0.63,0.03,1.92
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/540",540,"VitaliiTytarenko-okta","2021-02-12T19:13:29Z","2021-03-13T11:03:16Z","master","okta-361894",17,12,198,31,20,"2021-02-16T15:17:42Z","bdemers,VitaliiTytarenko-okta,arvindkrishnakumar-okta",687.83,92.07,5524.22
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/543",543,"arvindkrishnakumar-okta","2021-02-17T06:38:57Z","2021-02-17T16:49:12Z","master","add_gh_issue_template",1,1,23,0,1,"2021-02-17T07:09:30Z","sergiishamrai-okta",10.17,0.51,30.55
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/544",544,"sergiishamrai-okta","2021-02-18T16:30:41Z","2021-02-25T17:31:57Z","master","okta-370307-handle_unknown_application_signon_modes",6,13,240,5,14,"2021-02-18T18:17:15Z","arvindkrishnakumar-okta,sergiishamrai-okta,bdemers,bretterer",169.02,1.78,106.57
